Orthogroup	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	Sp7498_pacbio.protein
OG0007431	wa7733.asm1v1.ann1.run1_009901_1	g14703.t1
OG0007432	wa7733.asm1v1.ann1.run1_009900_1	g14704.t1
OG0007433	wa7733.asm1v1.ann1.run1_009897_1	g14705.t1
OG0007434	wa7733.asm1v1.ann1.run1_012513_1	g14713.t1
OG0007435	wa7733.asm1v1.ann1.run1_012684_1	g14716.t1
OG0007436	wa7733.asm1v1.ann1.run1_012681_1	g14717.t1
OG0007437	wa7733.asm1v1.ann1.run1_012682_1	g14718.t1
OG0007438	wa7733.asm1v1.ann1.run1_012512_1	g14719.t1
OG0007439	wa7733.asm1v1.ann1.run1_013317_1	g14720.t1
OG0007440	wa7733.asm1v1.ann1.run1_012679_1	g14721.t1
OG0007441	wa7733.asm1v1.ann1.run1_012680_1	g14727.t1
OG0007442	wa7733.asm1v1.ann1.run1_012506_1	g14729.t1
OG0007443	wa7733.asm1v1.ann1.run1_012507_1	g14731.t1
OG0007444	wa7733.asm1v1.ann1.run1_012509_1	g14735.t1
OG0007445	wa7733.asm1v1.ann1.run1_012511_1	g14738.t1
OG0007446	wa7733.asm1v1.ann1.run1_005075_1	g14747.t1
OG0007447	wa7733.asm1v1.ann1.run1_005076_1	g14752.t1
OG0007448	wa7733.asm1v1.ann1.run1_005080_1	g14756.t1
OG0007449	wa7733.asm1v1.ann1.run1_005081_1	g14757.t1
OG0007450	wa7733.asm1v1.ann1.run1_005082_1	g14759.t1
OG0007451	wa7733.asm1v1.ann1.run1_005084_1	g14763.t1
OG0007452	wa7733.asm1v1.ann1.run1_005086_1	g14765.t1
OG0007453	wa7733.asm1v1.ann1.run1_005087_1	g14766.t1
OG0007454	wa7733.asm1v1.ann1.run1_005089_1	g14769.t1
OG0007455	wa7733.asm1v1.ann1.run1_005091_1	g14771.t1
OG0007456	wa7733.asm1v1.ann1.run1_005092_1	g14772.t1
OG0007457	wa7733.asm1v1.ann1.run1_005093_1	g14773.t1
OG0007458	wa7733.asm1v1.ann1.run1_005099_1	g14778.t1
OG0007459	wa7733.asm1v1.ann1.run1_005106_1	g14780.t1
OG0007460	wa7733.asm1v1.ann1.run1_014210_1	g14781.t1
OG0007461	wa7733.asm1v1.ann1.run1_005105_1	g14782.t1
OG0007462	wa7733.asm1v1.ann1.run1_005110_1	g14785.t1
OG0007463	wa7733.asm1v1.ann1.run1_005102_1	g14791.t1
OG0007464	wa7733.asm1v1.ann1.run1_005108_1	g14796.t1
OG0007465	wa7733.asm1v1.ann1.run1_014260_1	g14803.t1
OG0007466	wa7733.asm1v1.ann1.run1_014930_1	g14813.t1
OG0007467	wa7733.asm1v1.ann1.run1_012608_1	g14817.t1
OG0007468	wa7733.asm1v1.ann1.run1_014212_1	g14820.t1
OG0007470	wa7733.asm1v1.ann1.run1_013780_1	g14835.t1
OG0007472	wa7733.asm1v1.ann1.run1_013783_1	g14838.t1
OG0007473	wa7733.asm1v1.ann1.run1_012839_1	g14842.t1
OG0007474	wa7733.asm1v1.ann1.run1_007527_1	g14843.t1
OG0007475	wa7733.asm1v1.ann1.run1_012841_1	g14846.t1
OG0007476	wa7733.asm1v1.ann1.run1_007530_1	g14852.t1
OG0007477	wa7733.asm1v1.ann1.run1_007537_1	g14858.t1
OG0007478	wa7733.asm1v1.ann1.run1_007538_1	g14861.t1
OG0007479	wa7733.asm1v1.ann1.run1_007541_1	g14864.t1
OG0007480	wa7733.asm1v1.ann1.run1_007542_1	g14865.t1
OG0007481	wa7733.asm1v1.ann1.run1_007543_1	g14866.t1
OG0007482	wa7733.asm1v1.ann1.run1_007558_1	g14878.t1
OG0007483	wa7733.asm1v1.ann1.run1_007559_1	g14879.t1
OG0007485	wa7733.asm1v1.ann1.run1_013403_1	g14895.t1
OG0007486	wa7733.asm1v1.ann1.run1_013402_1	g14896.t1
OG0007487	wa7733.asm1v1.ann1.run1_013401_1	g14897.t1
OG0007488	wa7733.asm1v1.ann1.run1_000717_1	g14901.t1
OG0007489	wa7733.asm1v1.ann1.run1_000720_1	g14904.t1
OG0007490	wa7733.asm1v1.ann1.run1_007171_1	g14905.t1
OG0007491	wa7733.asm1v1.ann1.run1_012885_1	g14916.t1
OG0007492	wa7733.asm1v1.ann1.run1_012884_1	g14918.t1
OG0007493	wa7733.asm1v1.ann1.run1_000734_1	g14929.t1
OG0007494	wa7733.asm1v1.ann1.run1_000736_1	g14932.t1
OG0007495	wa7733.asm1v1.ann1.run1_004379_1	g14935.t1
OG0007496	wa7733.asm1v1.ann1.run1_004381_1	g14937.t1
OG0007497	wa7733.asm1v1.ann1.run1_000744_1	g14940.t1
OG0007498	wa7733.asm1v1.ann1.run1_000743_1	g14942.t1
OG0007499	wa7733.asm1v1.ann1.run1_000740_1	g14945.t1
OG0007500	wa7733.asm1v1.ann1.run1_000752_1	g14957.t1
OG0007501	wa7733.asm1v1.ann1.run1_000745_1	g14959.t1
OG0007502	wa7733.asm1v1.ann1.run1_000781_1	g14961.t1
OG0007503	wa7733.asm1v1.ann1.run1_000786_1	g14964.t1
OG0007504	wa7733.asm1v1.ann1.run1_000772_1	g14965.t1
OG0007505	wa7733.asm1v1.ann1.run1_000771_1	g14967.t1
OG0007506	wa7733.asm1v1.ann1.run1_000770_1	g14970.t1
OG0007507	wa7733.asm1v1.ann1.run1_000759_1	g14984.t1
OG0007508	wa7733.asm1v1.ann1.run1_000758_1	g14985.t1
OG0007509	wa7733.asm1v1.ann1.run1_000784_1	g14993.t1
OG0007510	wa7733.asm1v1.ann1.run1_000785_1	g14994.t1
OG0007511	wa7733.asm1v1.ann1.run1_000776_1	g15004.t1
OG0007512	wa7733.asm1v1.ann1.run1_000777_1	g15006.t1
OG0007513	wa7733.asm1v1.ann1.run1_012715_1	g15013.t1
OG0007514	wa7733.asm1v1.ann1.run1_000788_1	g15017.t1
OG0007515	wa7733.asm1v1.ann1.run1_012719_1	g15018.t1
OG0007516	wa7733.asm1v1.ann1.run1_012717_1	g15020.t1
OG0007517	wa7733.asm1v1.ann1.run1_000793_1	g15021.t1
OG0007518	wa7733.asm1v1.ann1.run1_000792_1	g15022.t1
OG0007519	wa7733.asm1v1.ann1.run1_000791_1	g15024.t1
OG0007520	wa7733.asm1v1.ann1.run1_000790_1	g15025.t1
OG0007521	wa7733.asm1v1.ann1.run1_000803_1	g15028.t1
OG0007522	wa7733.asm1v1.ann1.run1_007721_1	g15036.t1
OG0007523	wa7733.asm1v1.ann1.run1_000807_1	g15037.t1
OG0007524	wa7733.asm1v1.ann1.run1_000801_1	g15041.t1
OG0007525	wa7733.asm1v1.ann1.run1_000799_1	g15043.t1
OG0007526	wa7733.asm1v1.ann1.run1_000796_1	g15045.t1
OG0007527	wa7733.asm1v1.ann1.run1_000815_1	g15051.t1
OG0007528	wa7733.asm1v1.ann1.run1_000814_1	g15052.t1
OG0007529	wa7733.asm1v1.ann1.run1_000811_1	g15055.t1
OG0007530	wa7733.asm1v1.ann1.run1_000810_1	g15056.t1
OG0007531	wa7733.asm1v1.ann1.run1_000816_1	g15059.t1
OG0007532	wa7733.asm1v1.ann1.run1_000817_1	g15061.t1
OG0007533	wa7733.asm1v1.ann1.run1_000822_1	g15066.t1
OG0007534	wa7733.asm1v1.ann1.run1_000823_1	g15069.t1
OG0007535	wa7733.asm1v1.ann1.run1_000827_1	g15075.t1
OG0007537	wa7733.asm1v1.ann1.run1_000824_1	g15085.t1
OG0007538	wa7733.asm1v1.ann1.run1_000832_1	g15087.t1
OG0007539	wa7733.asm1v1.ann1.run1_000833_1	g15088.t1
OG0007540	wa7733.asm1v1.ann1.run1_000837_1	g15095.t1
OG0007541	wa7733.asm1v1.ann1.run1_000844_1	g15097.t1
OG0007542	wa7733.asm1v1.ann1.run1_000846_1	g15113.t1
OG0007543	wa7733.asm1v1.ann1.run1_000849_1	g15119.t1
OG0007544	wa7733.asm1v1.ann1.run1_000852_1	g15122.t1
OG0007545	wa7733.asm1v1.ann1.run1_000853_1	g15123.t1
OG0007546	wa7733.asm1v1.ann1.run1_000854_1	g15126.t1
OG0007547	wa7733.asm1v1.ann1.run1_000857_1	g15128.t1
OG0007548	wa7733.asm1v1.ann1.run1_000859_1	g15129.t1
OG0007549	wa7733.asm1v1.ann1.run1_000862_1	g15133.t1
OG0007550	wa7733.asm1v1.ann1.run1_000861_1	g15136.t1
OG0007551	wa7733.asm1v1.ann1.run1_000865_1	g15139.t1
OG0007552	wa7733.asm1v1.ann1.run1_000866_1	g15144.t1, g15148.t1
OG0007553	wa7733.asm1v1.ann1.run1_012730_1	g15151.t1
OG0007554	wa7733.asm1v1.ann1.run1_009493_1	g15152.t1
OG0007555	wa7733.asm1v1.ann1.run1_009492_1	g15155.t1
OG0007556	wa7733.asm1v1.ann1.run1_009490_1	g15156.t1
OG0007557	wa7733.asm1v1.ann1.run1_009487_1	g15160.t1
OG0007558	wa7733.asm1v1.ann1.run1_009486_1	g15161.t1
OG0007559	wa7733.asm1v1.ann1.run1_009485_1	g15164.t1
OG0007560	wa7733.asm1v1.ann1.run1_009484_1	g15165.t1
OG0007561	wa7733.asm1v1.ann1.run1_009483_1	g15168.t1
OG0007562	wa7733.asm1v1.ann1.run1_009481_1	g15173.t1
OG0007563	wa7733.asm1v1.ann1.run1_009477_1	g15179.t1
OG0007564	wa7733.asm1v1.ann1.run1_009471_1	g15186.t1
OG0007565	wa7733.asm1v1.ann1.run1_009472_1	g15187.t1
OG0007566	wa7733.asm1v1.ann1.run1_009469_1	g15201.t1
OG0007567	wa7733.asm1v1.ann1.run1_010250_1	g15212.t1
OG0007568	wa7733.asm1v1.ann1.run1_003806_1	g15222.t1
OG0007569	wa7733.asm1v1.ann1.run1_010253_1	g15227.t1
OG0007570	wa7733.asm1v1.ann1.run1_010254_1	g15228.t1
OG0007571	wa7733.asm1v1.ann1.run1_010248_1	g15233.t1
OG0007572	wa7733.asm1v1.ann1.run1_010246_1	g15235.t1
OG0007573	wa7733.asm1v1.ann1.run1_010245_1	g15236.t1
OG0007574	wa7733.asm1v1.ann1.run1_010241_1	g15247.t1
OG0007575	wa7733.asm1v1.ann1.run1_010585_1, wa7733.asm1v1.ann1.run1_010585_2	g15258.t1
OG0007576	wa7733.asm1v1.ann1.run1_010588_1	g15263.t1
OG0007577	wa7733.asm1v1.ann1.run1_013404_1	g15272.t1
OG0007578	wa7733.asm1v1.ann1.run1_013406_1	g15275.t1
OG0007579	wa7733.asm1v1.ann1.run1_013407_1	g15276.t1
OG0007580	wa7733.asm1v1.ann1.run1_013408_1	g15277.t1
OG0007581	wa7733.asm1v1.ann1.run1_008959_1	g15291.t1
OG0007582	wa7733.asm1v1.ann1.run1_008955_1	g15292.t1
OG0007583	wa7733.asm1v1.ann1.run1_008956_1	g15295.t1
OG0007584	wa7733.asm1v1.ann1.run1_008957_1	g15296.t1
OG0007585	wa7733.asm1v1.ann1.run1_008958_1	g15297.t1
OG0007587	wa7733.asm1v1.ann1.run1_014215_1	g15299.t1
OG0007588	wa7733.asm1v1.ann1.run1_008961_1	g15302.t1
OG0007589	wa7733.asm1v1.ann1.run1_008964_1	g15316.t1
OG0007590	wa7733.asm1v1.ann1.run1_008963_1	g15317.t1
OG0007591	wa7733.asm1v1.ann1.run1_008972_1	g15320.t1
OG0007592	wa7733.asm1v1.ann1.run1_008971_1	g15321.t1
OG0007593	wa7733.asm1v1.ann1.run1_008975_1	g15324.t1
OG0007594	wa7733.asm1v1.ann1.run1_008973_1	g15326.t1
OG0007595	wa7733.asm1v1.ann1.run1_008978_1	g15331.t1
OG0007596	wa7733.asm1v1.ann1.run1_011083_1	g15332.t1
OG0007597	wa7733.asm1v1.ann1.run1_011815_1	g15337.t1
OG0007598	wa7733.asm1v1.ann1.run1_011811_1	g15341.t1
OG0007599	wa7733.asm1v1.ann1.run1_011812_1	g15342.t1
OG0007600	wa7733.asm1v1.ann1.run1_011814_1	g15345.t1
OG0007601	wa7733.asm1v1.ann1.run1_011085_1	g15351.t1
OG0007602	wa7733.asm1v1.ann1.run1_012137_1	g15355.t1
OG0007603	wa7733.asm1v1.ann1.run1_012136_1	g15357.t1
OG0007604	wa7733.asm1v1.ann1.run1_011092_1	g15363.t1
OG0007605	wa7733.asm1v1.ann1.run1_011088_1	g15368.t1
OG0007606	wa7733.asm1v1.ann1.run1_012135_1	g15369.t1
OG0007607	wa7733.asm1v1.ann1.run1_011086_1	g15370.t1
OG0007608	wa7733.asm1v1.ann1.run1_012139_1	g15371.t1
OG0007609	wa7733.asm1v1.ann1.run1_012141_1	g15372.t1
OG0007610	wa7733.asm1v1.ann1.run1_014759_1	g15376.t1
OG0007611	wa7733.asm1v1.ann1.run1_003728_1	g15377.t1
OG0007612	wa7733.asm1v1.ann1.run1_003727_1	g15379.t1
OG0007613	wa7733.asm1v1.ann1.run1_003723_1	g15381.t1
OG0007614	wa7733.asm1v1.ann1.run1_003731_1	g15388.t1
OG0007615	wa7733.asm1v1.ann1.run1_003730_1	g15389.t1
OG0007617	wa7733.asm1v1.ann1.run1_003744_1	g15392.t1
OG0007618	wa7733.asm1v1.ann1.run1_003741_1	g15396.t1
OG0007619	wa7733.asm1v1.ann1.run1_003739_1	g15399.t1
OG0007620	wa7733.asm1v1.ann1.run1_003753_1	g15400.t1
OG0007621	wa7733.asm1v1.ann1.run1_003754_1	g15401.t1
OG0007622	wa7733.asm1v1.ann1.run1_003755_1	g15402.t1
OG0007623	wa7733.asm1v1.ann1.run1_003762_1	g15412.t1
OG0007624	wa7733.asm1v1.ann1.run1_003763_1	g15413.t1
OG0007625	wa7733.asm1v1.ann1.run1_012262_1	g15422.t1
OG0007626	wa7733.asm1v1.ann1.run1_012261_1	g15423.t1
OG0007627	wa7733.asm1v1.ann1.run1_012256_1	g15429.t1
OG0007628	wa7733.asm1v1.ann1.run1_003771_1	g15438.t1
OG0007629	wa7733.asm1v1.ann1.run1_003772_1	g15439.t1
OG0007630	wa7733.asm1v1.ann1.run1_014144_1	g15442.t1
OG0007631	wa7733.asm1v1.ann1.run1_013793_1	g15448.t1
OG0007632	wa7733.asm1v1.ann1.run1_005783_1	g15453.t1
OG0007633	wa7733.asm1v1.ann1.run1_005782_1	g15457.t1
OG0007634	wa7733.asm1v1.ann1.run1_005780_1	g15458.t1
OG0007635	wa7733.asm1v1.ann1.run1_005804_1	g15462.t1
OG0007636	wa7733.asm1v1.ann1.run1_005803_1	g15465.t1
OG0007637	wa7733.asm1v1.ann1.run1_005802_1	g15466.t1
OG0007638	wa7733.asm1v1.ann1.run1_005800_1	g15468.t1
OG0007639	wa7733.asm1v1.ann1.run1_005798_1	g15470.t1
OG0007640	wa7733.asm1v1.ann1.run1_005797_1	g15474.t1
OG0007641	wa7733.asm1v1.ann1.run1_005796_1	g15479.t1
OG0007642	wa7733.asm1v1.ann1.run1_005795_1	g15483.t1
OG0007643	wa7733.asm1v1.ann1.run1_005774_1	g15484.t1
OG0007644	wa7733.asm1v1.ann1.run1_005791_1	g15485.t1
OG0007645	wa7733.asm1v1.ann1.run1_005792_1	g15486.t1
OG0007646	wa7733.asm1v1.ann1.run1_005773_1	g15489.t1
OG0007647	wa7733.asm1v1.ann1.run1_005770_1	g15490.t1
OG0007648	wa7733.asm1v1.ann1.run1_005771_1	g15492.t1
OG0007650	wa7733.asm1v1.ann1.run1_003774_1	g15495.t1
OG0007651	wa7733.asm1v1.ann1.run1_000934_1	g15501.t1
OG0007652	wa7733.asm1v1.ann1.run1_005789_1	g15507.t1
OG0007653	wa7733.asm1v1.ann1.run1_005788_1	g15508.t1
OG0007654	wa7733.asm1v1.ann1.run1_005787_1	g15511.t1
OG0007655	wa7733.asm1v1.ann1.run1_005806_1	g15519.t1
OG0007656	wa7733.asm1v1.ann1.run1_005807_1	g15521.t1
OG0007657	wa7733.asm1v1.ann1.run1_005809_1	g15522.t1
OG0007658	wa7733.asm1v1.ann1.run1_005810_1	g15523.t1
OG0007659	wa7733.asm1v1.ann1.run1_007570_1	g15527.t1
OG0007660	wa7733.asm1v1.ann1.run1_007569_1	g15529.t1
OG0007661	wa7733.asm1v1.ann1.run1_007567_1	g15531.t1
OG0007662	wa7733.asm1v1.ann1.run1_007566_1	g15532.t1
OG0007663	wa7733.asm1v1.ann1.run1_007565_1	g15534.t1
OG0007664	wa7733.asm1v1.ann1.run1_007579_1	g15536.t1
OG0007665	wa7733.asm1v1.ann1.run1_007577_1	g15537.t1
OG0007666	wa7733.asm1v1.ann1.run1_003335_1	g15544.t1
OG0007667	wa7733.asm1v1.ann1.run1_007573_1	g15549.t1
OG0007668	wa7733.asm1v1.ann1.run1_007580_1	g15553.t1
OG0007669	wa7733.asm1v1.ann1.run1_007582_1	g15562.t1
OG0007670	wa7733.asm1v1.ann1.run1_007581_1	g15567.t1
OG0007671	wa7733.asm1v1.ann1.run1_013441_1	g15578.t1
OG0007672	wa7733.asm1v1.ann1.run1_013438_1	g15581.t1
OG0007673	wa7733.asm1v1.ann1.run1_007590_1	g15585.t1
OG0007674	wa7733.asm1v1.ann1.run1_007589_1	g15586.t1
OG0007675	wa7733.asm1v1.ann1.run1_007588_1	g15587.t1
OG0007676	wa7733.asm1v1.ann1.run1_007591_1	g15596.t1
OG0007677	wa7733.asm1v1.ann1.run1_007594_1	g15598.t1
OG0007678	wa7733.asm1v1.ann1.run1_013505_1	g15604.t1
OG0007679	wa7733.asm1v1.ann1.run1_011932_1	g15608.t1
OG0007680	wa7733.asm1v1.ann1.run1_011931_1	g15610.t1
OG0007681	wa7733.asm1v1.ann1.run1_011934_1	g15612.t1
OG0007682	wa7733.asm1v1.ann1.run1_000199_1	g15614.t1
OG0007683	wa7733.asm1v1.ann1.run1_000200_1	g15615.t1
OG0007684	wa7733.asm1v1.ann1.run1_000206_1	g15620.t1
OG0007685	wa7733.asm1v1.ann1.run1_000231_1	g15622.t1
OG0007686	wa7733.asm1v1.ann1.run1_000232_1	g15623.t1
OG0007687	wa7733.asm1v1.ann1.run1_000225_1	g15624.t1
OG0007688	wa7733.asm1v1.ann1.run1_000224_1	g15625.t1
OG0007689	wa7733.asm1v1.ann1.run1_006192_1	g15627.t1
OG0007690	wa7733.asm1v1.ann1.run1_000221_1	g15629.t1
OG0007691	wa7733.asm1v1.ann1.run1_000222_1	g15630.t1
OG0007692	wa7733.asm1v1.ann1.run1_000207_1	g15631.t1
OG0007693	wa7733.asm1v1.ann1.run1_000210_1	g15636.t1
OG0007694	wa7733.asm1v1.ann1.run1_000212_1	g15640.t1
OG0007695	wa7733.asm1v1.ann1.run1_000213_1	g15641.t1
OG0007696	wa7733.asm1v1.ann1.run1_000217_1	g15642.t1
OG0007697	wa7733.asm1v1.ann1.run1_006208_1	g15644.t1
OG0007698	wa7733.asm1v1.ann1.run1_000216_1	g15645.t1
OG0007699	wa7733.asm1v1.ann1.run1_000215_1	g15647.t1
OG0007700	wa7733.asm1v1.ann1.run1_000214_1	g15648.t1
OG0007701	wa7733.asm1v1.ann1.run1_000220_1	g15651.t1
OG0007702	wa7733.asm1v1.ann1.run1_000233_1	g15652.t1
OG0007703	wa7733.asm1v1.ann1.run1_000235_1	g15655.t1
OG0007704	wa7733.asm1v1.ann1.run1_000243_1	g15670.t1
OG0007705	wa7733.asm1v1.ann1.run1_000249_1	g15672.t1
OG0007706	wa7733.asm1v1.ann1.run1_000251_1	g15675.t1
OG0007707	wa7733.asm1v1.ann1.run1_000254_1	g15677.t1
OG0007708	wa7733.asm1v1.ann1.run1_000253_1	g15679.t1
OG0007709	wa7733.asm1v1.ann1.run1_000245_1	g15680.t1
OG0007710	wa7733.asm1v1.ann1.run1_000246_1	g15681.t1
OG0007711	wa7733.asm1v1.ann1.run1_000261_1	g15690.t1
OG0007712	wa7733.asm1v1.ann1.run1_000262_1	g15691.t1
OG0007713	wa7733.asm1v1.ann1.run1_014680_1	g15693.t1
OG0007714	wa7733.asm1v1.ann1.run1_000271_1	g15696.t1
OG0007715	wa7733.asm1v1.ann1.run1_000272_1	g15699.t1
OG0007716	wa7733.asm1v1.ann1.run1_000273_1	g15700.t1
OG0007717	wa7733.asm1v1.ann1.run1_000278_1	g15707.t1
OG0007718	wa7733.asm1v1.ann1.run1_000298_1	g15710.t1
OG0007719	wa7733.asm1v1.ann1.run1_000306_1	g15721.t1
OG0007720	wa7733.asm1v1.ann1.run1_000296_1	g15723.t1
OG0007721	wa7733.asm1v1.ann1.run1_000293_1	g15726.t1
OG0007722	wa7733.asm1v1.ann1.run1_000283_1	g15729.t1
OG0007723	wa7733.asm1v1.ann1.run1_000280_1	g15730.t1
OG0007724	wa7733.asm1v1.ann1.run1_000281_1	g15731.t1
OG0007725	wa7733.asm1v1.ann1.run1_000291_1	g15736.t1
OG0007726	wa7733.asm1v1.ann1.run1_000309_1	g15748.t1
OG0007727	wa7733.asm1v1.ann1.run1_000364_1	g15751.t1
OG0007728	wa7733.asm1v1.ann1.run1_000337_1	g15755.t1
OG0007729	wa7733.asm1v1.ann1.run1_000332_1	g15759.t1
OG0007730	wa7733.asm1v1.ann1.run1_000331_1	g15760.t1
OG0007731	wa7733.asm1v1.ann1.run1_000328_1	g15764.t1
OG0007732	wa7733.asm1v1.ann1.run1_000326_1	g15767.t1
OG0007733	wa7733.asm1v1.ann1.run1_000324_1	g15770.t1
OG0007734	wa7733.asm1v1.ann1.run1_000310_1	g15775.t1
OG0007735	wa7733.asm1v1.ann1.run1_000312_1	g15780.t1
OG0007736	wa7733.asm1v1.ann1.run1_000315_1	g15783.t1
OG0007737	wa7733.asm1v1.ann1.run1_000317_2, wa7733.asm1v1.ann1.run1_000317_1	g15786.t1
OG0007738	wa7733.asm1v1.ann1.run1_013007_1	g15801.t1
OG0007739	wa7733.asm1v1.ann1.run1_013008_1	g15802.t1
OG0007740	wa7733.asm1v1.ann1.run1_013004_1	g15806.t1
OG0007741	wa7733.asm1v1.ann1.run1_013082_1	g15809.t1
OG0007742	wa7733.asm1v1.ann1.run1_013083_1	g15810.t1
OG0007743	wa7733.asm1v1.ann1.run1_000348_1	g15816.t1
OG0007744	wa7733.asm1v1.ann1.run1_000357_1	g15817.t1
OG0007745	wa7733.asm1v1.ann1.run1_000355_1	g15821.t1
OG0007746	wa7733.asm1v1.ann1.run1_000338_1	g15822.t1
OG0007747	wa7733.asm1v1.ann1.run1_000344_1	g15823.t1
OG0007748	wa7733.asm1v1.ann1.run1_000349_1	g15831.t1
OG0007749	wa7733.asm1v1.ann1.run1_000350_1	g15833.t1
OG0007750	wa7733.asm1v1.ann1.run1_000351_1	g15835.t1
OG0007751	wa7733.asm1v1.ann1.run1_000342_1	g15837.t1
OG0007752	wa7733.asm1v1.ann1.run1_014604_1	g15844.t1
OG0007753	wa7733.asm1v1.ann1.run1_000376_1	g15849.t1
OG0007754	wa7733.asm1v1.ann1.run1_000375_1	g15854.t1
OG0007755	wa7733.asm1v1.ann1.run1_000354_1	g15855.t1
OG0007756	wa7733.asm1v1.ann1.run1_000369_1	g15856.t1
OG0007757	wa7733.asm1v1.ann1.run1_000373_1	g15861.t1
OG0007758	wa7733.asm1v1.ann1.run1_013102_1	g15868.t1
OG0007759	wa7733.asm1v1.ann1.run1_013103_1	g15869.t1
OG0007760	wa7733.asm1v1.ann1.run1_013107_1	g15870.t1
OG0007761	wa7733.asm1v1.ann1.run1_013104_1	g15875.t1
OG0007762	wa7733.asm1v1.ann1.run1_000379_1	g15876.t1
OG0007763	wa7733.asm1v1.ann1.run1_011925_1	g15883.t1
OG0007764	wa7733.asm1v1.ann1.run1_011921_1	g15887.t1
OG0007765	wa7733.asm1v1.ann1.run1_011919_1	g15890.t1
OG0007766	wa7733.asm1v1.ann1.run1_011918_1	g15891.t1
OG0007767	wa7733.asm1v1.ann1.run1_015209_1	g15896.t1
OG0007768	wa7733.asm1v1.ann1.run1_010508_1	g15897.t1
OG0007769	wa7733.asm1v1.ann1.run1_010509_1	g15898.t1
OG0007770	wa7733.asm1v1.ann1.run1_010510_1	g15900.t1
OG0007771	wa7733.asm1v1.ann1.run1_010516_1	g15904.t1
OG0007772	wa7733.asm1v1.ann1.run1_013708_1	g15910.t1
OG0007773	wa7733.asm1v1.ann1.run1_010521_1	g15912.t1
OG0007774	wa7733.asm1v1.ann1.run1_007228_1	g15921.t1
OG0007775	wa7733.asm1v1.ann1.run1_007191_1	g15924.t1
OG0007776	wa7733.asm1v1.ann1.run1_007193_1	g15927.t1
OG0007777	wa7733.asm1v1.ann1.run1_007195_1	g15930.t1
OG0007778	wa7733.asm1v1.ann1.run1_007212_1	g15934.t1
OG0007779	wa7733.asm1v1.ann1.run1_007210_1	g15937.t1
OG0007780	wa7733.asm1v1.ann1.run1_007208_1	g15939.t1
OG0007781	wa7733.asm1v1.ann1.run1_007207_1	g15941.t1
OG0007782	wa7733.asm1v1.ann1.run1_007205_1	g15942.t1
OG0007783	wa7733.asm1v1.ann1.run1_007206_1	g15943.t1
OG0007784	wa7733.asm1v1.ann1.run1_013704_1	g15947.t1
OG0007785	wa7733.asm1v1.ann1.run1_007220_1	g15956.t1
OG0007786	wa7733.asm1v1.ann1.run1_007216_1	g15959.t1
OG0007787	wa7733.asm1v1.ann1.run1_007215_1	g15960.t1
OG0007788	wa7733.asm1v1.ann1.run1_011062_1	g15970.t1
OG0007789	wa7733.asm1v1.ann1.run1_011061_1	g15971.t1
OG0007790	wa7733.asm1v1.ann1.run1_011060_1	g15973.t1
OG0007791	wa7733.asm1v1.ann1.run1_007222_1	g15974.t1
OG0007792	wa7733.asm1v1.ann1.run1_011056_1	g15975.t1
OG0007793	wa7733.asm1v1.ann1.run1_011057_1	g15976.t1
OG0007794	wa7733.asm1v1.ann1.run1_011058_1	g15978.t1
OG0007795	wa7733.asm1v1.ann1.run1_009232_1	g15996.t1
OG0007796	wa7733.asm1v1.ann1.run1_009231_1	g15998.t1
OG0007797	wa7733.asm1v1.ann1.run1_009229_1	g16002.t1
OG0007798	wa7733.asm1v1.ann1.run1_009228_1	g16004.t1
OG0007799	wa7733.asm1v1.ann1.run1_009226_1	g16008.t1
OG0007800	wa7733.asm1v1.ann1.run1_009225_1	g16010.t1
OG0007801	wa7733.asm1v1.ann1.run1_009224_1	g16015.t1
OG0007802	wa7733.asm1v1.ann1.run1_009220_1	g16021.t1
OG0007804	wa7733.asm1v1.ann1.run1_012771_1	g16039.t1
OG0007805	wa7733.asm1v1.ann1.run1_012772_1	g16040.t1
OG0007806	wa7733.asm1v1.ann1.run1_013748_1	g16044.t1
OG0007807	wa7733.asm1v1.ann1.run1_011328_1	g16056.t1
OG0007808	wa7733.asm1v1.ann1.run1_011327_1	g16057.t1
OG0007809	wa7733.asm1v1.ann1.run1_011768_1	g16058.t1
OG0007810	wa7733.asm1v1.ann1.run1_011325_1	g16059.t1
OG0007811	wa7733.asm1v1.ann1.run1_011322_1	g16062.t1
OG0007812	wa7733.asm1v1.ann1.run1_011323_1	g16063.t1
OG0007813	wa7733.asm1v1.ann1.run1_011773_1	g16064.t1
OG0007814	wa7733.asm1v1.ann1.run1_011339_1	g16073.t1
OG0007815	wa7733.asm1v1.ann1.run1_011767_1	g16078.t1
OG0007816	wa7733.asm1v1.ann1.run1_014027_1	g16080.t1
OG0007817	wa7733.asm1v1.ann1.run1_011343_1	g16084.t1
OG0007818	wa7733.asm1v1.ann1.run1_007457_1	g16086.t1
OG0007820	wa7733.asm1v1.ann1.run1_007474_1	g16121.t1
OG0007821	wa7733.asm1v1.ann1.run1_007476_1	g16122.t1
OG0007822	wa7733.asm1v1.ann1.run1_007478_1	g16124.t1
OG0007823	wa7733.asm1v1.ann1.run1_007484_1	g16135.t1
OG0007824	wa7733.asm1v1.ann1.run1_011391_1	g16139.t1
