Orthogroup	wa8730.asm201904v2.ann1.proteins	Sp9509_oxford_v3.proteins
OG0001743	Wa8730a003g006310_P001, Wa8730a003g006310_P002	Sp03g00981
OG0001744	Wa8730a011g005550_P001, Wa8730a003g006240_P001	Sp03g00962
OG0001745	Wa8730a003g005830_P001, Wa8730a003g005810_P001	Sp03g00944
OG0001746	Wa8730a016g001800_P001	Sp03g00931
OG0001747	Wa8730a003g005390_P001, Wa8730a003g005390_P002	Sp03g00861
OG0001748	Wa8730a003g004900_P001, Wa8730a003g004790_P001	Sp03g00777
OG0001749	Wa8730a003g004830_P001, Wa8730a003g004850_P001	Sp03g00771
OG0001750	Wa8730a003g004160_P001, Wa8730a003g004150_P001	Sp03g00686
OG0001751	Wa8730a003g003350_P001	Sp03g00568, Sp03g00567
OG0001752	Wa8730a003g002510_P001	Sp03g00473, Sp03g00474
OG0001753	Wa8730a003g002460_P002, Wa8730a003g002460_P001	Sp03g00469
OG0001754	Wa8730a003g002340_P001	Sp03g00446, Sp03g00448
OG0001755	Wa8730a003g002190_P001, Wa8730a003g002180_P001	Sp03g00387
OG0001756	Wa8730a003g001820_P001	Sp03g00336
OG0001757	Wa8730a003g001710_P001	Sp03g00323, Sp03g00324
OG0001758	Wa8730a003g001730_P001, Wa8730a003g001730_P002	Sp03g00312, Sp03g00313
OG0001759	Wa8730a001g008050_P001	Sp03g00235, Sp15g00122
OG0001760	Wa8730a003g001170_P001, Wa8730a003g001180_P001	Sp03g00233
OG0001761	Wa8730a003g000960_P001	Sp03g00195
OG0001762	Wa8730a004g003900_P001	Sp11g00518, Sp16g00506, Sp02g00003
OG0001763	Wa8730a002g009120_P001	Sp02g00212
OG0001764	Wa8730a002g009150_P001, Wa8730a002g009220_P001	Sp02g00209
OG0001765	Wa8730a002g008990_P001	Sp02g00249, Sp02g00196
OG0001766	Wa8730a002g009000_P001	Sp02g00194, Sp02g00251
OG0001767	Wa8730a002g009470_P001	Sp15g00091, Sp02g00172
OG0001768	Wa8730a002g009600_P001	Sp02g00151
OG0001769	Wa8730a002g009010_P001	Sp02g00254, Sp02g00253
OG0001770	Wa8730a002g009060_P002, Wa8730a002g009060_P001	Sp02g00260
OG0001771	Wa8730a002g007200_P001, Wa8730a002g007200_P002	Sp02g00452
OG0001772	Wa8730a002g007210_P001, Wa8730a013g004240_P001	Sp02g00475
OG0001773	Wa8730a002g007140_P001, Wa8730a002g007140_P002	Sp02g00483
OG0001774	Wa8730a002g005140_P002, Wa8730a002g005140_P001	Sp02g00718
OG0001775	Wa8730a002g004920_P002, Wa8730a002g004920_P001	Sp02g00745
OG0001777	Wa8730a002g002790_P001	Sp13g00081, Sp13g00079
OG0001778	Wa8730a002g002750_P001	Sp13g00078
OG0001779	Wa8730a002g002630_P001	Sp13g00065
OG0001780	Wa8730a002g002450_P001, Wa8730a002g002430_P001	Sp13g00039
OG0001781	Wa8730a002g000610_P001, Wa8730a007g007920_P001	Sp02g01162
OG0001782	Wa8730a002g000480_P001, Wa8730a002g000490_P001	Sp02g01220
OG0001783	Wa8730a002g000270_P001, Wa8730a002g000270_P002	Sp02g01263
OG0001785	Wa8730a001g007720_P001	Sp15g00026, Sp15g00462
OG0001786	Wa8730a001g007650_P001	Sp15g00028, Sp15g00031
OG0001787	Wa8730a001g007760_P001	Sp15g00065
OG0001788	Wa8730a001g007620_P002, Wa8730a001g007620_P001	Sp15g00072
OG0001789	Wa8730a001g008100_P001	Sp15g00135, Sp15g00134
OG0001790	Wa8730a001g008990_P001	Sp15g00172
OG0001791	Wa8730a001g009080_P001	Sp15g00270
OG0001792	Wa8730a001g009160_P001	Sp15g00276
OG0001793	Wa8730a001g005450_P001, Wa8730a001g009370_P001	Sp15g00298
OG0001794	Wa8730a004g007720_P001, Wa8730a004g008750_P001	Sp19g00036
OG0001795	Wa8730a004g008710_P001, Wa8730a004g008730_P001	Sp19g00038
OG0001796	Wa8730a004g008450_P001	Sp19g00076
OG0001797	Wa8730a004g008250_P001, Wa8730a004g008230_P001	Sp19g00097
OG0001798	Wa8730a004g007880_P001	Sp19g00145
OG0001799	Wa8730a009g005180_P001	Sp01g00390, Sp01g00391
OG0001800	Wa8730a007g005410_P001	Sp01g00841
OG0001801	Wa8730a003g005930_P001, Wa8730a003g005690_P001	Sp03g00913, Sp03g00914
OG0001802	Wa8730a007g006120_P001	Sp04g00425, Sp04g00426
OG0001803	Wa8730a007g003630_P001, Wa8730a007g003530_P001	Sp04g00860, Sp04g00856
OG0001804	Wa8730a014g002740_P001, Wa8730a009g005260_P001	Sp09g00771
OG0001805	Wa8730a008g003570_P001, Wa8730a013g000270_P001	Sp09g01080
OG0001806	Wa8730a015g006050_P001	Sp12g00034
OG0001807	Wa8730a002g002620_P001, Wa8730a002g002770_P001, Wa8730a002g002670_P001	Sp13g00059
OG0001808	Wa8730a013g003820_P001, Wa8730a013g003810_P001	Sp14g00301
OG0001809	Wa8730a006g001440_P001	Sp16g00545
OG0001809	Wa8730a006g001430_P001	Sp16g00544
OG0001827	Wa8730a004g004470_P001	Sp13g01000
OG0001828	Wa8730a002g000290_P001	Sp02g01243
OG0001829	Wa8730a004g005030_P001	Sp13g00880
OG0001830	Wa8730a004g004980_P001	Sp13g00872
OG0001831	Wa8730a004g003740_P001	Sp13g00713, Sp13g00714
OG0001832	Wa8730a008g002720_P001	Sp17g00026, Sp13g00698
OG0001833	Wa8730a004g003610_P001	Sp13g00687, Sp13g00686
OG0001834	Wa8730a004g003270_P001	Sp13g00647, Sp13g00648
OG0001835	Wa8730a004g002990_P001	Sp13g00627
OG0001836	Wa8730a010g000820_P001	Sp05g00173, Sp13g00618
OG0001837	Wa8730a004g002830_P001	Sp13g00615, Sp13g00614
OG0001838	Wa8730a004g002740_P001, Wa8730a004g002730_P001	Sp13g00580
OG0001840	Wa8730a009g005290_P001	Sp13g00548
OG0001841	Wa8730a004g002580_P001	Sp13g00515, Sp13g00516
OG0001842	Wa8730a004g001470_P001	Sp13g00429, Sp13g00491
OG0001843	Wa8730a004g002040_P001, Wa8730a004g002040_P002	Sp13g00490
OG0001844	Wa8730a004g001930_P001	Sp13g00473
OG0001845	Wa8730a004g001490_P001	Sp13g00470
OG0001846	Wa8730a004g001420_P001	Sp13g00426
OG0001847	Wa8730a009g001570_P001	Sp10g00922, Sp13g00416
OG0001848	Wa8730a004g000870_P001	Sp13g00398
OG0001849	Wa8730a001g007840_P001	Sp13g00349
OG0001850	Wa8730a002g006060_P001	Sp13g00345, Sp02g00571
OG0001851	Wa8730a010g003590_P001	Sp05g00587, Sp13g00243
OG0001852	Wa8730a017g004120_P001	Sp13g00240
OG0001853	Wa8730a017g004070_P002, Wa8730a017g004070_P001	Sp13g00231
OG0001854	Wa8730a017g004430_P002, Wa8730a017g004430_P001	Sp13g00214
OG0001855	Wa8730a017g004440_P001	Sp13g00211
OG0001857	Wa8730a017g004520_P001	Sp13g00204
OG0001858	Wa8730a017g004560_P001	Sp13g00196
OG0001860	Wa8730a014g000150_P001	Sp09g01177, Sp09g01155
OG0001861	Wa8730a014g000180_P001	Sp09g01152, Sp09g01151
OG0001862	Wa8730a005g000260_P001	Sp08g01266
OG0001863	Wa8730a005g000660_P001	Sp08g01204
OG0001864	Wa8730a005g000950_P001	Sp05g00055
OG0001865	Wa8730a005g001060_P001	Sp08g01155
OG0001866	Wa8730a005g001380_P001	Sp08g01106
OG0001867	Wa8730a005g001490_P001, Wa8730a005g001500_P001	Sp08g01082
OG0001868	Wa8730a003g008430_P001	Sp08g01080
OG0001869	Wa8730a005g001860_P001, Wa8730a005g001860_P002	Sp08g01025
OG0001870	Wa8730a005g002050_P001	Sp08g01006, Sp08g01019
OG0001871	Wa8730a005g002080_P001, Wa8730a005g002080_P002	Sp08g00997
OG0001872	Wa8730a005g002640_P002, Wa8730a005g002640_P001	Sp08g00928
OG0001873	Wa8730a005g002870_P001	Sp08g00896
OG0001874	Wa8730a003g006630_P001	Sp07g01084, Sp08g00892
OG0001875	Wa8730a005g002900_P001, Wa8730a005g002900_P002	Sp08g00889
OG0001876	Wa8730a005g003010_P001	Sp08g00867
OG0001877	Wa8730a005g003020_P001	Sp08g00865
OG0001878	Wa8730a005g003220_P001	Sp08g00831
OG0001879	Wa8730a005g003400_P001, Wa8730a005g003400_P002	Sp08g00787
OG0001880	Wa8730a005g003630_P001	Sp08g00779
OG0001881	Wa8730a005g003550_P001	Sp08g00762
OG0001882	Wa8730a005g003960_P001	Sp08g00712
OG0001883	Wa8730a005g004000_P001	Sp05g00282, Sp08g00710
OG0001884	Wa8730a005g004300_P001, Wa8730a005g004290_P001	Sp08g00645
OG0001885	Wa8730a010g001920_P001	Sp08g00636
OG0001886	Wa8730a005g004930_P001	Sp08g00605
OG0001887	Wa8730a005g005030_P001	Sp08g00594
OG0001888	Wa8730a005g004510_P001, Wa8730a005g004520_P001	Sp08g00548
OG0001889	Wa8730a005g005210_P001	Sp08g00529
OG0001891	Wa8730a005g005880_P001	Sp08g00436
OG0001892	Wa8730a005g005890_P001	Sp08g00435
OG0001893	Wa8730a005g006020_P001	Sp08g00413, Sp08g00414
OG0001894	Wa8730a005g006160_P002, Wa8730a005g006160_P001	Sp08g00397
OG0001895	Wa8730a005g006360_P001	Sp08g00386
OG0001896	Wa8730a005g006490_P001	Sp08g00365
OG0001897	Wa8730a005g006910_P001	Sp08g00302
OG0001898	Wa8730a005g007050_P001	Sp08g00287
OG0001899	Wa8730a005g007130_P001	Sp08g00272
OG0001900	Wa8730a001g011450_P001	Sp06g00079, Sp01g01663
OG0001901	Wa8730a018g000450_P001	Sp06g01260
OG0001902	Wa8730a001g011500_P001	Sp01g01655, Sp01g01654
OG0001903	Wa8730a001g011440_P002, Wa8730a001g011440_P001	Sp01g01646
OG0001904	Wa8730a001g011390_P001	Sp06g00098, Sp01g01635
OG0001905	Wa8730a001g011300_P001	Sp01g01631
OG0001906	Wa8730a001g011280_P001	Sp01g01797, Sp10g00998, Sp01g01629
OG0001907	Wa8730a019g000620_P001	Sp06g00101, Sp01g01627
OG0001909	Wa8730a001g011200_P001	Sp01g01613
OG0001910	Wa8730a004g005970_P001	Sp19g00403, Sp08g00212
OG0001912	Wa8730a005g007510_P001	Sp08g00150, Sp08g00149
OG0001913	Wa8730a005g007520_P001	Sp08g00143
OG0001914	Wa8730a005g008350_P001	Sp08g00109, Sp08g00107
OG0001915	Wa8730a005g008300_P001	Sp08g00098
OG0001916	Wa8730a005g008270_P001	Sp08g00092
OG0001917	Wa8730a005g008520_P001	Sp08g00088
OG0001918	Wa8730a005g008530_P001, Wa8730a005g008530_P002	Sp08g00085
OG0001919	Wa8730a005g008450_P001	Sp08g00083
OG0001920	Wa8730a005g008560_P001	Sp19g00455, Sp08g00065
OG0001921	Wa8730a008g000520_P001	Sp07g00023, Sp07g00024
OG0001922	Wa8730a008g000840_P001, Wa8730a008g000470_P001	Sp07g00028
OG0001923	Wa8730a008g000360_P001, Wa8730a014g007070_P001	Sp07g00037
OG0001924	Wa8730a008g000260_P001	Sp07g00057
OG0001925	Wa8730a008g000270_P001	Sp07g00061, Sp07g00059
OG0001926	Wa8730a008g000760_P001	Sp20g00023, Sp07g00113
OG0001927	Wa8730a008g001210_P001	Sp07g00149
OG0001928	Wa8730a008g001780_P001	Sp07g00209, Sp07g00210
OG0001929	Wa8730a008g001580_P001	Sp07g00193
OG0001930	Wa8730a008g001940_P001, Wa8730a009g006120_P001	Sp07g00232
OG0001931	Wa8730a003g001860_P001	Sp07g00239, Sp03g00350
OG0001932	Wa8730a008g002040_P001, Wa8730a008g002040_P002	Sp07g00241
OG0001933	Wa8730a009g006690_P001	Sp07g00254
OG0001934	Wa8730a008g002240_P001	Sp07g00273
OG0001936	Wa8730a001g009720_P001	Sp07g00316
OG0001937	Wa8730a008g002580_P001	Sp07g00330, Sp07g00331
OG0001938	Wa8730a008g002600_P001	Sp07g00333
OG0001939	Wa8730a012g000090_P001, Wa8730a012g000100_P001	Sp07g00367
OG0001941	Wa8730a012g000380_P001, Wa8730a012g000380_P002	Sp07g00419
OG0001942	Wa8730a004g004250_P001	Sp07g00426
OG0001943	Wa8730a012g000530_P001	Sp07g00451
OG0001944	Wa8730a012g000700_P001	Sp07g00475
OG0001945	Wa8730a012g000850_P001	Sp07g00488
OG0001946	Wa8730a012g000860_P002, Wa8730a012g000860_P001	Sp07g00489
OG0001947	Wa8730a012g001300_P001, Wa8730a012g001310_P001	Sp07g00507
OG0001948	Wa8730a012g001360_P001, Wa8730a012g001360_P002	Sp07g00513
OG0001949	Wa8730a007g005080_P001	Sp07g00544
OG0001950	Wa8730a012g002070_P001, Wa8730a012g002070_P002	Sp07g00617
OG0001951	Wa8730a012g002190_P001	Sp07g00633, Sp07g00634
OG0001952	Wa8730a012g002690_P001	Sp07g00685
OG0001954	Wa8730a012g002780_P001	Sp16g00306, Sp07g00694
OG0001955	Wa8730a012g003030_P001, Wa8730a012g003040_P001	Sp07g00715
OG0001956	Wa8730a001g002810_P001	Sp07g00750, Sp07g00751
OG0001957	Wa8730a012g002840_P001	Sp07g00753
OG0001958	Wa8730a012g002870_P001, Wa8730a012g002860_P001	Sp07g00764
OG0001959	Wa8730a012g003290_P001, Wa8730a012g003290_P002	Sp07g00767
OG0001960	Wa8730a013g001420_P001	Sp07g00779
OG0001961	Wa8730a012g003320_P001	Sp07g00783
OG0001962	Wa8730a012g003530_P001	Sp07g00930
OG0001963	Wa8730a012g003600_P001	Sp07g00822
OG0001964	Wa8730a012g003620_P001	Sp07g00824
OG0001966	Wa8730a012g003890_P001	Sp18g00176
OG0001967	Wa8730a012g004440_P001	Sp07g00946
OG0001968	Wa8730a012g004480_P001	Sp07g00959
OG0001969	Wa8730a012g004690_P001	Sp07g00973, Sp07g00975
OG0001970	Wa8730a012g004600_P001	Sp07g00977
OG0001971	Wa8730a002g006530_P001	Sp07g00990, Sp02g00536
OG0001972	Wa8730a005g002310_P001	Sp07g01003
OG0001974	Wa8730a012g004930_P001	Sp07g01013
OG0001975	Wa8730a012g004920_P001	Sp07g01014
OG0001976	Wa8730a012g004880_P001	Sp07g01020
OG0001977	Wa8730a016g000650_P001	Sp07g01024
OG0001978	Wa8730a012g005100_P001	Sp07g01048
OG0001979	Wa8730a016g000230_P001	Sp07g01068
OG0001980	Wa8730a012g005370_P001	Sp03g01047
OG0001981	Wa8730a012g005380_P001	Sp07g01095
OG0001982	Wa8730a010g000640_P001	Sp05g00714
OG0001983	Wa8730a006g001140_P001	Sp16g00569
OG0001984	Wa8730a006g001220_P001	Sp16g00564
OG0001985	Wa8730a006g001240_P001	Sp16g00560
OG0001986	Wa8730a006g001420_P001	Sp16g00543
OG0001987	Wa8730a006g001480_P001	Sp16g00521
OG0001988	Wa8730a004g005640_P001	Sp01g01404
OG0001989	Wa8730a006g006850_P001	Sp04g01436, Sp01g01478
OG0001990	Wa8730a001g002310_P001	Sp01g01486
OG0001991	Wa8730a001g006990_P001, Wa8730a001g006990_P002	Sp01g01498
OG0001992	Wa8730a001g007210_P001	Sp01g01520
OG0001993	Wa8730a001g010340_P001, Wa8730a001g010340_P002	Sp01g01524
OG0001994	Wa8730a001g010490_P001	Sp01g01543
OG0001995	Wa8730a001g010650_P001	Sp01g01581
OG0001996	Wa8730a001g010730_P001	Sp01g01563
OG0001997	Wa8730a001g010790_P001	Sp10g01006, Sp01g01566
OG0001998	Wa8730a001g010930_P001, Wa8730a001g010930_P002	Sp01g01582
OG0001999	Wa8730a001g011840_P001	Sp06g01281, Sp01g01711
OG0002000	Wa8730a001g012140_P001	Sp01g01761, Sp10g01081
OG0002001	Wa8730a001g012220_P001	Sp01g01768
OG0002002	Wa8730a009g000070_P001	Sp01g01822
OG0002003	Wa8730a001g012600_P002, Wa8730a001g012600_P001	Sp01g01841
OG0002004	Wa8730a001g005950_P001, Wa8730a001g006060_P001	Sp01g01342
OG0002005	Wa8730a001g006030_P001	Sp01g01334, Sp01g01335
OG0002006	Wa8730a001g005790_P001	Sp01g01305
OG0002007	Wa8730a001g005770_P001	Sp01g01301
OG0002008	Wa8730a001g005760_P001	Sp01g01300
OG0002009	Wa8730a001g005530_P001	Sp01g01277
OG0002010	Wa8730a010g006660_P001	Sp05g01065
OG0002011	Wa8730a001g005250_P001	Sp01g01232
OG0002012	Wa8730a001g005240_P001	Sp01g01217
OG0002013	Wa8730a009g003240_P001	Sp10g00869, Sp01g01196
OG0002014	Wa8730a001g004890_P001	Sp06g00088, Sp01g01166
OG0002015	Wa8730a001g004820_P002, Wa8730a001g004820_P001	Sp01g01154
OG0002016	Wa8730a001g004610_P001	Sp01g01123
OG0002017	Wa8730a001g004580_P001	Sp01g01119, Sp01g01118
OG0002018	Wa8730a001g004410_P001	Sp01g01112, Sp01g01113
OG0002019	Wa8730a001g004360_P001	Sp06g00977
OG0002020	Wa8730a015g006080_P001	Sp12g00038, Sp01g01076
OG0002021	Wa8730a001g004200_P001	Sp01g01073
OG0002022	Wa8730a001g004070_P002, Wa8730a001g004070_P001	Sp01g01054
OG0002023	Wa8730a018g002210_P001	Sp06g00964, Sp01g01037
OG0002024	Wa8730a001g003800_P001	Sp01g01004
OG0002025	Wa8730a001g007070_P002	Sp10g00618
OG0002026	Wa8730a001g002760_P001	Sp01g00942
OG0002027	Wa8730a001g002750_P001	Sp01g00941
OG0002028	Wa8730a001g002790_P001	Sp01g00916, Sp01g00915
OG0002029	Wa8730a001g002910_P001, Wa8730a001g002910_P002	Sp01g00902
OG0002030	Wa8730a001g003290_P001	Sp01g00855
OG0002031	Wa8730a001g002730_P001	Sp01g00838, Sp01g00836
OG0002033	Wa8730a001g002350_P002, Wa8730a001g002350_P001	Sp01g00772
OG0002034	Wa8730a001g001720_P001	Sp01g00712
OG0002035	Wa8730a001g001500_P001	Sp01g00701, Sp01g00702
OG0002036	Wa8730a001g001490_P001	Sp01g00700, Sp01g00699
OG0002037	Wa8730a019g002850_P001	Sp06g00488, Sp01g00667
OG0002038	Wa8730a001g001300_P001, Wa8730a001g001310_P001	Sp01g00665
OG0002039	Wa8730a001g001240_P001	Sp01g00639
OG0002040	Wa8730a001g001140_P001	Sp01g00624, Sp01g00618
OG0002042	Wa8730a019g003260_P001	Sp06g00567, Sp01g00601
OG0002043	Wa8730a001g000970_P001	Sp01g00592
OG0002044	Wa8730a001g000740_P001	Sp01g00569
OG0002045	Wa8730a001g000550_P001	Sp01g00544, Sp01g00545
OG0002046	Wa8730a001g000430_P001	Sp01g00526
OG0002047	Wa8730a001g000360_P001	Sp01g00509
OG0002048	Wa8730a001g000300_P002, Wa8730a001g000300_P001	Sp01g00504
OG0002049	Wa8730a001g000020_P001	Sp01g00456, Sp01g00457
OG0002050	Wa8730a004g004880_P002, Wa8730a004g004880_P001	Sp01g00455
OG0002051	Wa8730a009g004450_P001	Sp01g00438
OG0002052	Wa8730a009g005340_P001	Sp01g00427
OG0002053	Wa8730a009g005060_P001	Sp01g00371
OG0002054	Wa8730a009g004740_P001	Sp01g00341
OG0002055	Wa8730a009g004730_P001	Sp03g01241, Sp01g00336
OG0002056	Wa8730a009g005410_P002, Wa8730a009g005410_P001	Sp01g00304
OG0002057	Wa8730a009g005480_P001	Sp01g00302
OG0002058	Wa8730a009g005450_P001	Sp01g00298
OG0002059	Wa8730a009g005580_P001	Sp01g00279
OG0002060	Wa8730a014g001510_P001	Sp01g00251
OG0002061	Wa8730a009g005850_P001	Sp01g00249
OG0002062	Wa8730a009g006250_P001	Sp01g00140, Sp01g00145
OG0002063	Wa8730a009g006680_P001	Sp01g00160
OG0002064	Wa8730a009g006340_P001	Sp01g00125, Sp01g00126
OG0002065	Wa8730a014g000290_P001	Sp09g01110, Sp01g00058
OG0002066	Wa8730a001g007380_P001	Sp15g00038, Sp01g00019
OG0002067	Wa8730a006g001880_P001	Sp10g00007, Sp10g00008
OG0002068	Wa8730a020g003120_P001	Sp10g00032
OG0002069	Wa8730a020g003050_P001	Sp10g00037
OG0002070	Wa8730a006g002760_P001, Wa8730a013g002600_P001	Sp10g00078
OG0002072	Wa8730a020g002850_P001	Sp10g00088
OG0002073	Wa8730a020g002480_P001, Wa8730a020g002470_P001	Sp10g00134
OG0002074	Wa8730a020g002440_P001	Sp10g00135
OG0002075	Wa8730a020g002060_P001	Sp10g00151, Sp10g00152
OG0002076	Wa8730a020g002120_P001	Sp10g00180
OG0002077	Wa8730a020g002250_P001, Wa8730a020g002260_P001	Sp10g00183
OG0002078	Wa8730a020g000780_P001, Wa8730a020g000790_P001	Sp10g00188
OG0002079	Wa8730a020g000610_P001, Wa8730a020g000620_P001	Sp10g00189
OG0002080	Wa8730a020g001760_P001	Sp10g00225, Sp10g00226
OG0002081	Wa8730a020g001790_P001	Sp10g00229
OG0002082	Wa8730a020g001280_P001	Sp10g00291
OG0002083	Wa8730a020g001120_P001	Sp10g00302
OG0002084	Wa8730a020g000230_P001, Wa8730a020g000230_P002	Sp10g00336
OG0002085	Wa8730a020g000270_P001, Wa8730a020g000270_P002, Wa8730a020g000270_P003	Sp10g00347
OG0002086	Wa8730a020g000760_P001, Wa8730a020g000770_P001	Sp10g00380
OG0002087	Wa8730a020g000660_P001	Sp10g00398, Sp10g00394
OG0002088	Wa8730a020g000630_P001	Sp08g00224, Sp10g00404
OG0002089	Wa8730a020g000870_P001, Wa8730a020g000860_P001	Sp10g00419
OG0002090	Wa8730a020g000980_P001	Sp10g00439
OG0002091	Wa8730a020g001040_P001, Wa8730a020g001030_P001	Sp10g00450
OG0002092	Wa8730a009g004530_P001, Wa8730a010g004100_P001, Wa8730a010g004100_P002	Sp10g00469
OG0002094	Wa8730a009g004150_P001	Sp10g00516
OG0002095	Wa8730a009g004110_P001	Sp10g00535
OG0002097	Wa8730a009g003930_P001	Sp10g00580
OG0002098	Wa8730a009g003800_P001, Wa8730a005g006700_P001	Sp10g00583
OG0002099	Wa8730a009g003620_P001	Sp10g00608
OG0002100	Wa8730a009g001760_P001	Sp10g00633
OG0002101	Wa8730a009g001940_P001	Sp10g00679
OG0002102	Wa8730a019g002640_P001	Sp06g00463
OG0002103	Wa8730a009g002110_P001	Sp10g00696
OG0002104	Wa8730a009g002150_P001	Sp10g00702, Sp06g00848
OG0002105	Wa8730a006g003670_P001	Sp10g00719, Sp16g00247
OG0002106	Wa8730a009g002350_P001	Sp10g00742
OG0002107	Wa8730a009g002410_P001, Wa8730a009g002410_P002	Sp10g00746
OG0002108	Wa8730a009g002540_P001	Sp10g00767
OG0002110	Wa8730a009g002660_P001	Sp10g00825, Sp10g00814
OG0002111	Wa8730a009g003200_P001	Sp10g00866, Sp10g00865
OG0002112	Wa8730a009g003260_P001	Sp10g00868
OG0002113	Wa8730a009g003280_P001	Sp10g00872
OG0002114	Wa8730a018g001470_P001	Sp06g01051
OG0002115	Wa8730a009g001450_P001	Sp10g00936
OG0002116	Wa8730a009g000830_P001	Sp13g00809, Sp10g00981
OG0002117	Wa8730a009g000720_P002, Wa8730a009g000720_P001	Sp10g01000
OG0002118	Wa8730a009g000470_P001	Sp10g01041
OG0002119	Wa8730a009g000350_P001, Wa8730a009g000360_P001	Sp10g01070
OG0002120	Wa8730a009g000370_P001, Wa8730a009g000370_P002	Sp10g01071
OG0002121	Wa8730a009g000120_P002, Wa8730a009g000120_P001	Sp10g01117
OG0002122	Wa8730a009g000150_P002, Wa8730a009g000150_P001	Sp10g01119
OG0002123	Wa8730a017g000360_P001	Sp20g00542
OG0002124	Wa8730a017g000370_P001	Sp20g00536
OG0002125	Wa8730a011g001110_P001	Sp20g00529
OG0002126	Wa8730a011g002840_P001	Sp20g00510, Sp20g00511
OG0002127	Wa8730a017g000630_P001, Wa8730a017g000620_P001	Sp20g00492
OG0002128	Wa8730a005g002750_P001	Sp20g00458
OG0002129	Wa8730a017g001530_P001	Sp20g00390, Sp20g00389
OG0002130	Wa8730a017g001540_P002, Wa8730a017g001540_P001	Sp20g00388
OG0002131	Wa8730a002g001670_P001	Sp02g01041, Sp20g00382
OG0002132	Wa8730a017g001430_P001	Sp20g00358
OG0002133	Wa8730a017g001380_P001, Wa8730a017g001390_P001	Sp20g00357
OG0002134	Wa8730a017g001640_P001, Wa8730a017g001640_P002	Sp20g00344
OG0002135	Wa8730a017g001940_P001	Sp20g00340
OG0002136	Wa8730a017g002000_P001	Sp20g00331
OG0002137	Wa8730a017g001300_P001	Sp20g00322
OG0002139	Wa8730a013g002310_P001, Wa8730a017g001970_P001	Sp20g00309
OG0002140	Wa8730a017g002060_P001, Wa8730a017g002060_P002	Sp20g00288
OG0002141	Wa8730a002g003280_P001	Sp13g00141
OG0002142	Wa8730a017g002690_P001	Sp02g01251, Sp20g00213
OG0002143	Wa8730a017g003170_P001	Sp20g00148
OG0002144	Wa8730a017g003250_P001	Sp20g00127
OG0002145	Wa8730a017g003340_P001	Sp20g00109
OG0002146	Wa8730a017g003460_P002, Wa8730a017g003460_P001	Sp20g00100
OG0002147	Wa8730a002g008060_P001	Sp02g00358, Sp20g00095
OG0002148	Wa8730a017g003720_P001	Sp11g00149, Sp20g00080
OG0002149	Wa8730a017g003600_P002, Wa8730a017g003600_P001	Sp20g00064
OG0002150	Wa8730a004g000280_P001	Sp20g00044
OG0002151	Wa8730a004g000200_P001, Wa8730a004g000200_P002	Sp20g00022
OG0002152	Wa8730a016g004190_P001, Wa8730a004g000090_P001	Sp20g00009
OG0002153	Wa8730a006g000110_P002, Wa8730a006g000110_P001	Sp16g00700
OG0002154	Wa8730a006g000200_P001	Sp16g00691
OG0002155	Wa8730a006g000250_P001	Sp16g00679
OG0002156	Wa8730a006g000570_P001, Wa8730a006g000570_P002	Sp16g00631
OG0002157	Wa8730a006g000550_P001	Sp16g00622
OG0002158	Wa8730a006g000490_P001	Sp16g00617
OG0002159	Wa8730a006g000500_P001, Wa8730a006g000500_P002	Sp16g00613
OG0002160	Wa8730a006g000810_P001	Sp16g00610, Sp16g00607
OG0002161	Wa8730a003g000640_P001	Sp05g00624
OG0002162	Wa8730a010g003810_P001	Sp05g00622
OG0002163	Wa8730a010g003680_P001	Sp05g00599, Sp05g00598
OG0002164	Wa8730a010g003640_P001, Wa8730a010g003640_P002	Sp05g00580
OG0002165	Wa8730a016g003210_P001	Sp18g00274
OG0002166	Wa8730a010g003430_P001	Sp05g00567
OG0002167	Wa8730a005g007990_P001, Wa8730a010g003500_P001	Sp05g00556
OG0002168	Wa8730a010g003310_P001	Sp05g00546
OG0002169	Wa8730a010g003250_P001, Wa8730a010g003250_P002	Sp05g00543
OG0002170	Wa8730a016g001080_P001	Sp05g00539
OG0002171	Wa8730a010g003170_P001	Sp05g00531
OG0002172	Wa8730a010g003130_P001, Wa8730a010g003130_P002	Sp05g00517
OG0002173	Wa8730a010g002920_P001	Sp05g00485
OG0002174	Wa8730a010g002850_P001	Sp05g00484
OG0002175	Wa8730a010g002740_P001	Sp05g00457
OG0002176	Wa8730a010g002700_P001, Wa8730a010g002700_P002	Sp05g00434
OG0002177	Wa8730a012g004220_P001, Wa8730a010g002640_P001	Sp05g00422
OG0002178	Wa8730a010g002160_P001	Sp05g00386
OG0002179	Wa8730a010g002280_P001, Wa8730a004g006860_P001	Sp05g00354
OG0002180	Wa8730a010g002350_P001	Sp05g00329
OG0002181	Wa8730a010g001760_P001	Sp05g00294, Sp05g00293
OG0002182	Wa8730a010g001410_P002, Wa8730a010g001410_P001	Sp05g00244
OG0002183	Wa8730a004g004660_P001, Wa8730a010g001040_P001	Sp05g00199
OG0002185	Wa8730a010g000580_P001	Sp05g00081
OG0002185	Wa8730a010g000560_P001	Sp05g00080
OG0002186	Wa8730a010g000550_P001	Sp19g00094
OG0002187	Wa8730a010g000500_P001	Sp05g00068
OG0002188	Wa8730a010g000380_P001	Sp05g00066, Sp05g00028
