Orthogroup	wa8730.asm201904v2.ann1.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func
OG0000486	Wa8730a001g011090_P001	wa7733.asm1v1.ann1.run1_006660_1
OG0000487	Wa8730a001g011140_P001	wa7733.asm1v1.ann1.run1_006665_1
OG0000487	Wa8730a003g008090_P001	wa7733.asm1v1.ann1.run1_011390_1
OG0000488	Wa8730a004g005850_P001	wa7733.asm1v1.ann1.run1_007802_1
OG0000488	Wa8730a005g008030_P001	wa7733.asm1v1.ann1.run1_004869_1
OG0000489	Wa8730a005g008180_P001, Wa8730a005g008180_P002, Wa8730a005g008170_P001	wa7733.asm1v1.ann1.run1_005545_1, wa7733.asm1v1.ann1.run1_005545_2
OG0000490	Wa8730a008g000320_P001	wa7733.asm1v1.ann1.run1_013652_1
OG0000490	Wa8730a003g005610_P001	wa7733.asm1v1.ann1.run1_012952_1
OG0000491	Wa8730a008g000300_P001	wa7733.asm1v1.ann1.run1_013654_1
OG0000491	Wa8730a014g002320_P001	wa7733.asm1v1.ann1.run1_000870_1
OG0000492	Wa8730a003g008340_P001, Wa8730a003g008240_P001	wa7733.asm1v1.ann1.run1_007469_1, wa7733.asm1v1.ann1.run1_013868_1
OG0000493	Wa8730a012g003680_P001	wa7733.asm1v1.ann1.run1_014771_1, wa7733.asm1v1.ann1.run1_014770_1
OG0000494	Wa8730a008g000090_P001	wa7733.asm1v1.ann1.run1_010743_1
OG0000494	Wa8730a018g000680_P001	wa7733.asm1v1.ann1.run1_004936_1
OG0000495	Wa8730a009g005310_P001	wa7733.asm1v1.ann1.run1_007253_1
OG0000495	Wa8730a008g000020_P001	wa7733.asm1v1.ann1.run1_010736_1
OG0000496	Wa8730a008g000690_P001	wa7733.asm1v1.ann1.run1_010386_1
OG0000496	Wa8730a014g001990_P001	wa7733.asm1v1.ann1.run1_000907_1
OG0000497	Wa8730a008g001920_P001	wa7733.asm1v1.ann1.run1_010207_1
OG0000497	Wa8730a008g001910_P001	wa7733.asm1v1.ann1.run1_010208_1
OG0000498	Wa8730a012g000610_P001	wa7733.asm1v1.ann1.run1_012569_1
OG0000498	Wa8730a007g000200_P001	wa7733.asm1v1.ann1.run1_003865_1
OG0000499	Wa8730a007g000760_P001	wa7733.asm1v1.ann1.run1_003903_1
OG0000500	Wa8730a007g000490_P002, Wa8730a007g000490_P001	wa7733.asm1v1.ann1.run1_003892_1
OG0000500	Wa8730a012g000490_P001	wa7733.asm1v1.ann1.run1_008901_1
OG0000501	Wa8730a002g004660_P001	wa7733.asm1v1.ann1.run1_002266_1
OG0000502	Wa8730a012g000910_P001	wa7733.asm1v1.ann1.run1_010269_1
OG0000502	Wa8730a012g000900_P001	wa7733.asm1v1.ann1.run1_010267_1, wa7733.asm1v1.ann1.run1_010267_2
OG0000503	Wa8730a012g001330_P001	wa7733.asm1v1.ann1.run1_001693_1
OG0000503	Wa8730a006g004400_P001	wa7733.asm1v1.ann1.run1_013373_1
OG0000504	Wa8730a007g004820_P001	wa7733.asm1v1.ann1.run1_002892_1
OG0000504	Wa8730a012g001540_P001	wa7733.asm1v1.ann1.run1_001716_1
OG0000505	Wa8730a012g001810_P001	wa7733.asm1v1.ann1.run1_001744_1
OG0000505	Wa8730a007g004540_P001	wa7733.asm1v1.ann1.run1_002859_1
OG0000506	Wa8730a007g003970_P001	wa7733.asm1v1.ann1.run1_005463_1
OG0000506	Wa8730a012g002340_P001	wa7733.asm1v1.ann1.run1_011483_1
OG0000507	Wa8730a007g003420_P001	wa7733.asm1v1.ann1.run1_005505_1
OG0000508	Wa8730a012g002270_P001	wa7733.asm1v1.ann1.run1_011476_1
OG0000508	Wa8730a006g003620_P001	wa7733.asm1v1.ann1.run1_003641_1
OG0000509	Wa8730a012g003080_P001	wa7733.asm1v1.ann1.run1_014218_1
OG0000509	Wa8730a007g001580_P001	wa7733.asm1v1.ann1.run1_011609_1
OG0000510	Wa8730a012g002930_P001	wa7733.asm1v1.ann1.run1_010972_1
OG0000510	Wa8730a006g002910_P001	wa7733.asm1v1.ann1.run1_008500_1
OG0000511	Wa8730a007g002600_P001	wa7733.asm1v1.ann1.run1_003126_1
OG0000511	Wa8730a012g002890_P001	wa7733.asm1v1.ann1.run1_010968_1
OG0000512	Wa8730a020g002140_P001	wa7733.asm1v1.ann1.run1_002485_1
OG0000512	Wa8730a020g002160_P001	wa7733.asm1v1.ann1.run1_002486_1
OG0000513	Wa8730a012g003250_P001	wa7733.asm1v1.ann1.run1_011418_1
OG0000513	Wa8730a010g004990_P001	wa7733.asm1v1.ann1.run1_011273_1
OG0000514	Wa8730a012g003660_P001	wa7733.asm1v1.ann1.run1_000158_1
OG0000514	Wa8730a003g007880_P001	wa7733.asm1v1.ann1.run1_009871_1
OG0000515	Wa8730a016g003360_P001	wa7733.asm1v1.ann1.run1_007563_1
OG0000516	Wa8730a011g005900_P001, Wa8730a016g003070_P001	wa7733.asm1v1.ann1.run1_009470_1, wa7733.asm1v1.ann1.run1_007531_1
OG0000517	Wa8730a012g004290_P001	wa7733.asm1v1.ann1.run1_000104_1
OG0000517	Wa8730a018g000350_P001	wa7733.asm1v1.ann1.run1_004968_1
OG0000518	Wa8730a012g004670_P001	wa7733.asm1v1.ann1.run1_000072_1
OG0000518	Wa8730a014g003740_P001	wa7733.asm1v1.ann1.run1_007445_1
OG0000519	Wa8730a016g001570_P001	wa7733.asm1v1.ann1.run1_013614_1
OG0000520	Wa8730a012g004790_P001	wa7733.asm1v1.ann1.run1_014639_1
OG0000521	Wa8730a006g001450_P002	wa7733.asm1v1.ann1.run1_006227_2
OG0000521	Wa8730a006g001450_P004	wa7733.asm1v1.ann1.run1_006227_1
OG0000522	Wa8730a018g001130_P001	wa7733.asm1v1.ann1.run1_011687_1
OG0000522	Wa8730a001g006750_P001	wa7733.asm1v1.ann1.run1_002952_1
OG0000523	Wa8730a001g006890_P001	wa7733.asm1v1.ann1.run1_002943_1
OG0000523	Wa8730a001g006900_P001	wa7733.asm1v1.ann1.run1_002942_1
OG0000524	Wa8730a001g006940_P001, Wa8730a001g006950_P001	wa7733.asm1v1.ann1.run1_002937_1
OG0000525	Wa8730a006g005940_P001	wa7733.asm1v1.ann1.run1_007095_1
OG0000525	Wa8730a019g000720_P001	wa7733.asm1v1.ann1.run1_010871_1
OG0000526	Wa8730a009g000490_P001	wa7733.asm1v1.ann1.run1_006293_2
OG0000527	Wa8730a001g012100_P001	wa7733.asm1v1.ann1.run1_009532_1
OG0000528	Wa8730a001g012120_P001	wa7733.asm1v1.ann1.run1_009534_1
OG0000528	Wa8730a001g012130_P001	wa7733.asm1v1.ann1.run1_009535_1
OG0000528	Wa8730a001g012110_P001	wa7733.asm1v1.ann1.run1_009533_1
OG0000529	Wa8730a018g001410_P001	wa7733.asm1v1.ann1.run1_009123_1
OG0000529	Wa8730a001g005890_P001	wa7733.asm1v1.ann1.run1_004254_1
OG0000530	Wa8730a003g004080_P001	wa7733.asm1v1.ann1.run1_004553_1
OG0000531	Wa8730a001g005730_P001	wa7733.asm1v1.ann1.run1_004243_1
OG0000531	Wa8730a001g005720_P001	wa7733.asm1v1.ann1.run1_004239_1
OG0000532	Wa8730a001g005500_P001	wa7733.asm1v1.ann1.run1_003489_1
OG0000533	Wa8730a018g000960_P001	wa7733.asm1v1.ann1.run1_012006_1
OG0000534	Wa8730a001g004980_P001	wa7733.asm1v1.ann1.run1_003443_1
OG0000534	Wa8730a018g001790_P001	wa7733.asm1v1.ann1.run1_002091_1
OG0000535	Wa8730a002g000720_P001	wa7733.asm1v1.ann1.run1_011736_1
OG0000536	Wa8730a018g001880_P001	wa7733.asm1v1.ann1.run1_002101_1
OG0000536	Wa8730a001g004590_P001	wa7733.asm1v1.ann1.run1_001665_1
OG0000537	Wa8730a001g004380_P001	wa7733.asm1v1.ann1.run1_001640_1
OG0000537	Wa8730a018g002080_P001	wa7733.asm1v1.ann1.run1_002124_1
OG0000538	Wa8730a001g004170_P001	wa7733.asm1v1.ann1.run1_001619_1
OG0000538	Wa8730a018g002230_P001	wa7733.asm1v1.ann1.run1_002135_1
OG0000539	Wa8730a001g003920_P001	wa7733.asm1v1.ann1.run1_001588_1
OG0000539	Wa8730a009g002810_P001	wa7733.asm1v1.ann1.run1_009559_1
OG0000540	Wa8730a001g003400_P001	wa7733.asm1v1.ann1.run1_006552_1, wa7733.asm1v1.ann1.run1_015062_1
OG0000541	Wa8730a019g002560_P001	wa7733.asm1v1.ann1.run1_009460_1
OG0000541	Wa8730a001g003620_P001	wa7733.asm1v1.ann1.run1_006533_1
OG0000542	Wa8730a001g003580_P001	wa7733.asm1v1.ann1.run1_006538_1
OG0000543	Wa8730a009g002120_P001	wa7733.asm1v1.ann1.run1_002388_1
OG0000543	Wa8730a001g003140_P001	wa7733.asm1v1.ann1.run1_009059_1
OG0000544	Wa8730a001g003220_P001	wa7733.asm1v1.ann1.run1_006574_1
OG0000544	Wa8730a009g002260_P001	wa7733.asm1v1.ann1.run1_002402_1
OG0000545	Wa8730a019g002880_P001	wa7733.asm1v1.ann1.run1_011108_1
OG0000545	Wa8730a001g002210_P001	wa7733.asm1v1.ann1.run1_013666_1
OG0000546	Wa8730a018g002810_P001	wa7733.asm1v1.ann1.run1_012134_1
OG0000546	Wa8730a001g001920_P001	wa7733.asm1v1.ann1.run1_002589_1
OG0000547	Wa8730a001g007240_P001	wa7733.asm1v1.ann1.run1_005183_1
OG0000547	Wa8730a001g001430_P001	wa7733.asm1v1.ann1.run1_014112_1
OG0000547	Wa8730a001g001390_P001	wa7733.asm1v1.ann1.run1_015151_1
OG0000548	Wa8730a006g006020_P001	wa7733.asm1v1.ann1.run1_007104_1
OG0000548	Wa8730a001g001380_P001	wa7733.asm1v1.ann1.run1_002641_1
OG0000549	Wa8730a007g007630_P001	wa7733.asm1v1.ann1.run1_000592_1
OG0000549	Wa8730a007g007620_P001	wa7733.asm1v1.ann1.run1_000593_1
OG0000550	Wa8730a019g002120_P001	wa7733.asm1v1.ann1.run1_006850_1
OG0000550	Wa8730a001g000370_P001	wa7733.asm1v1.ann1.run1_014702_1
OG0000551	Wa8730a017g002960_P001	wa7733.asm1v1.ann1.run1_006775_1
OG0000551	Wa8730a001g000180_P001	wa7733.asm1v1.ann1.run1_002241_1
OG0000552	Wa8730a009g004980_P001	wa7733.asm1v1.ann1.run1_010395_1
OG0000552	Wa8730a003g007090_P001	wa7733.asm1v1.ann1.run1_006742_1
OG0000553	Wa8730a009g004930_P001	wa7733.asm1v1.ann1.run1_013676_1
OG0000553	Wa8730a009g004970_P001	wa7733.asm1v1.ann1.run1_010394_1
OG0000554	Wa8730a009g005440_P001, Wa8730a009g005440_P002, Wa8730a009g005440_P003	wa7733.asm1v1.ann1.run1_007236_3, wa7733.asm1v1.ann1.run1_007236_1, wa7733.asm1v1.ann1.run1_007236_2
OG0000555	Wa8730a003g004920_P001	wa7733.asm1v1.ann1.run1_006710_1
OG0000555	Wa8730a009g005530_P001	wa7733.asm1v1.ann1.run1_003649_1
OG0000556	Wa8730a003g003640_P001	wa7733.asm1v1.ann1.run1_014868_1
OG0000556	Wa8730a009g005900_P001	wa7733.asm1v1.ann1.run1_003690_1
OG0000557	Wa8730a009g005940_P001	wa7733.asm1v1.ann1.run1_003694_1
OG0000557	Wa8730a003g001400_P001	wa7733.asm1v1.ann1.run1_007361_1
OG0000558	Wa8730a003g002140_P001	wa7733.asm1v1.ann1.run1_004703_1
OG0000558	Wa8730a009g006210_P001	wa7733.asm1v1.ann1.run1_013987_1
OG0000559	Wa8730a009g006730_P001	wa7733.asm1v1.ann1.run1_003550_1
OG0000559	Wa8730a003g003020_P001	wa7733.asm1v1.ann1.run1_005901_1
OG0000560	Wa8730a020g001220_P001	wa7733.asm1v1.ann1.run1_003029_1
OG0000561	Wa8730a020g002660_P001	wa7733.asm1v1.ann1.run1_012387_1
OG0000561	Wa8730a015g000770_P001	wa7733.asm1v1.ann1.run1_002527_1
OG0000562	Wa8730a020g001420_P001	wa7733.asm1v1.ann1.run1_003048_1
OG0000562	Wa8730a007g003170_P001	wa7733.asm1v1.ann1.run1_008646_1
OG0000563	Wa8730a020g000410_P001	wa7733.asm1v1.ann1.run1_013582_1
OG0000563	Wa8730a006g003050_P001	wa7733.asm1v1.ann1.run1_008489_1
OG0000564	Wa8730a019g001230_P001	wa7733.asm1v1.ann1.run1_005931_1
OG0000564	Wa8730a007g000670_P001	wa7733.asm1v1.ann1.run1_012842_1
OG0000565	Wa8730a007g000400_P001	wa7733.asm1v1.ann1.run1_003885_1
OG0000566	Wa8730a006g000120_P001	wa7733.asm1v1.ann1.run1_010844_1
OG0000566	Wa8730a001g008200_P001	wa7733.asm1v1.ann1.run1_011754_1
OG0000567	Wa8730a009g003780_P001	wa7733.asm1v1.ann1.run1_004572_1
OG0000568	Wa8730a009g002020_P001	wa7733.asm1v1.ann1.run1_002374_1
OG0000569	Wa8730a018g001600_P001	wa7733.asm1v1.ann1.run1_011716_1
OG0000569	Wa8730a009g003410_P001	wa7733.asm1v1.ann1.run1_004604_1
OG0000570	Wa8730a009g001580_P002, Wa8730a009g001580_P001	wa7733.asm1v1.ann1.run1_013988_1
OG0000571	Wa8730a019g001160_P001	wa7733.asm1v1.ann1.run1_005939_1
OG0000571	Wa8730a009g001220_P001	wa7733.asm1v1.ann1.run1_012331_1
OG0000572	Wa8730a018g000860_P001	wa7733.asm1v1.ann1.run1_013122_1
OG0000572	Wa8730a009g000770_P001	wa7733.asm1v1.ann1.run1_004900_1
OG0000573	Wa8730a018g000660_P001	wa7733.asm1v1.ann1.run1_004938_1
OG0000573	Wa8730a019g000650_P001	wa7733.asm1v1.ann1.run1_010864_1
OG0000574	Wa8730a003g007740_P001	wa7733.asm1v1.ann1.run1_009857_1
OG0000574	Wa8730a017g000500_P001	wa7733.asm1v1.ann1.run1_005631_1
OG0000575	Wa8730a011g001730_P001	wa7733.asm1v1.ann1.run1_000334_1
OG0000575	Wa8730a017g000690_P001	wa7733.asm1v1.ann1.run1_005646_1
OG0000576	Wa8730a017g001520_P001	wa7733.asm1v1.ann1.run1_004791_1
OG0000577	Wa8730a017g001550_P001	wa7733.asm1v1.ann1.run1_006127_1
OG0000578	Wa8730a014g004830_P001	wa7733.asm1v1.ann1.run1_008079_1
OG0000578	Wa8730a017g001950_P001	wa7733.asm1v1.ann1.run1_007125_1
OG0000579	Wa8730a017g001280_P001	wa7733.asm1v1.ann1.run1_006108_1
OG0000579	Wa8730a002g002520_P001	wa7733.asm1v1.ann1.run1_001560_1
OG0000580	Wa8730a017g001910_P001	wa7733.asm1v1.ann1.run1_007131_1
OG0000580	Wa8730a014g004940_P001	wa7733.asm1v1.ann1.run1_008063_1
OG0000581	Wa8730a017g002120_P001	wa7733.asm1v1.ann1.run1_009178_1
OG0000581	Wa8730a002g003110_P001	wa7733.asm1v1.ann1.run1_001500_1
OG0000582	Wa8730a017g002200_P001	wa7733.asm1v1.ann1.run1_009169_1
OG0000582	Wa8730a014g005400_P001	wa7733.asm1v1.ann1.run1_013809_1
OG0000583	Wa8730a017g002240_P001	wa7733.asm1v1.ann1.run1_009163_1
OG0000583	Wa8730a014g005440_P001	wa7733.asm1v1.ann1.run1_001792_1
OG0000584	Wa8730a013g002740_P001	wa7733.asm1v1.ann1.run1_010157_1
OG0000584	Wa8730a017g002350_P001	wa7733.asm1v1.ann1.run1_008290_1
OG0000585	Wa8730a007g007170_P001	wa7733.asm1v1.ann1.run1_011628_1
OG0000585	Wa8730a017g002570_P001	wa7733.asm1v1.ann1.run1_008269_1
OG0000586	Wa8730a017g002580_P001	wa7733.asm1v1.ann1.run1_008268_1
OG0000586	Wa8730a014g005780_P001	wa7733.asm1v1.ann1.run1_001826_1
OG0000587	Wa8730a007g002590_P001	wa7733.asm1v1.ann1.run1_003125_1
OG0000587	Wa8730a017g002620_P001	wa7733.asm1v1.ann1.run1_008265_1
OG0000588	Wa8730a002g005720_P001	wa7733.asm1v1.ann1.run1_001034_1
OG0000588	Wa8730a017g002910_P001	wa7733.asm1v1.ann1.run1_006780_1
OG0000589	Wa8730a017g002900_P001	wa7733.asm1v1.ann1.run1_006781_1
OG0000589	Wa8730a013g003570_P001	wa7733.asm1v1.ann1.run1_000403_1
OG0000590	Wa8730a002g005980_P001	wa7733.asm1v1.ann1.run1_001063_1
OG0000590	Wa8730a017g003000_P001	wa7733.asm1v1.ann1.run1_006769_1
OG0000591	Wa8730a017g003200_P001	wa7733.asm1v1.ann1.run1_006835_1
OG0000591	Wa8730a001g009870_P001	wa7733.asm1v1.ann1.run1_001338_1
OG0000592	Wa8730a017g003410_P001	wa7733.asm1v1.ann1.run1_006816_1
OG0000592	Wa8730a002g007050_P001	wa7733.asm1v1.ann1.run1_001364_1
OG0000593	Wa8730a017g003320_P001	wa7733.asm1v1.ann1.run1_006825_1
OG0000593	Wa8730a002g007310_P001	wa7733.asm1v1.ann1.run1_001388_1
OG0000594	Wa8730a017g003470_P002	wa7733.asm1v1.ann1.run1_006809_2
OG0000594	Wa8730a017g003470_P003	wa7733.asm1v1.ann1.run1_006809_3
OG0000595	Wa8730a017g003750_P001	wa7733.asm1v1.ann1.run1_010230_1
OG0000596	Wa8730a010g003290_P001	wa7733.asm1v1.ann1.run1_009763_3
OG0000596	Wa8730a010g003290_P002	wa7733.asm1v1.ann1.run1_009763_1
OG0000596	Wa8730a010g003290_P003	wa7733.asm1v1.ann1.run1_009763_2
OG0000597	Wa8730a013g006090_P001	wa7733.asm1v1.ann1.run1_009648_1
OG0000597	Wa8730a010g002750_P001	wa7733.asm1v1.ann1.run1_010660_1
OG0000598	Wa8730a010g001270_P001	wa7733.asm1v1.ann1.run1_004312_1, wa7733.asm1v1.ann1.run1_004313_1, wa7733.asm1v1.ann1.run1_009337_1, wa7733.asm1v1.ann1.run1_004310_1
OG0000599	Wa8730a010g000690_P001	wa7733.asm1v1.ann1.run1_004350_2, wa7733.asm1v1.ann1.run1_004350_1
OG0000600	Wa8730a010g000370_P001	wa7733.asm1v1.ann1.run1_004375_1
OG0000601	Wa8730a004g008490_P001, Wa8730a004g008490_P002	wa7733.asm1v1.ann1.run1_003173_1
OG0000602	Wa8730a010g003840_P001, Wa8730a010g003830_P001	wa7733.asm1v1.ann1.run1_011982_1
OG0000603	Wa8730a010g004000_P001	wa7733.asm1v1.ann1.run1_010631_1
OG0000604	Wa8730a010g004450_P001	wa7733.asm1v1.ann1.run1_005316_1
OG0000604	Wa8730a010g004440_P001	wa7733.asm1v1.ann1.run1_005315_1
OG0000605	Wa8730a001g008600_P001	wa7733.asm1v1.ann1.run1_005750_1
OG0000605	Wa8730a001g008600_P002, Wa8730a001g008650_P001	wa7733.asm1v1.ann1.run1_005754_1
OG0000606	Wa8730a010g004770_P001	wa7733.asm1v1.ann1.run1_005348_1
OG0000606	Wa8730a010g004780_P001	wa7733.asm1v1.ann1.run1_005349_1
OG0000607	Wa8730a010g005090_P001	wa7733.asm1v1.ann1.run1_013042_1
OG0000608	Wa8730a010g005630_P001, Wa8730a010g005630_P003, Wa8730a010g005630_P002	wa7733.asm1v1.ann1.run1_008216_2, wa7733.asm1v1.ann1.run1_008216_3, wa7733.asm1v1.ann1.run1_008216_1
OG0000609	Wa8730a003g002600_P001	wa7733.asm1v1.ann1.run1_004740_1
OG0000609	Wa8730a010g005770_P001	wa7733.asm1v1.ann1.run1_011379_1
OG0000610	Wa8730a010g006440_P001	wa7733.asm1v1.ann1.run1_011376_1
OG0000610	Wa8730a001g007530_P001	wa7733.asm1v1.ann1.run1_005215_1
OG0000611	Wa8730a010g006430_P001	wa7733.asm1v1.ann1.run1_014937_1
OG0000611	Wa8730a001g007520_P001	wa7733.asm1v1.ann1.run1_005214_1
OG0000612	Wa8730a010g006070_P001	wa7733.asm1v1.ann1.run1_011585_1, wa7733.asm1v1.ann1.run1_011586_1
OG0000612	Wa8730a010g006050_P001	wa7733.asm1v1.ann1.run1_011589_1
OG0000613	Wa8730a011g005860_P001	wa7733.asm1v1.ann1.run1_009467_1
OG0000614	Wa8730a001g007680_P001	wa7733.asm1v1.ann1.run1_005232_1
OG0000614	Wa8730a010g006690_P001	wa7733.asm1v1.ann1.run1_009818_1
OG0000615	Wa8730a001g007670_P001	wa7733.asm1v1.ann1.run1_005231_1
OG0000615	Wa8730a010g006670_P001	wa7733.asm1v1.ann1.run1_009816_1
OG0000616	Wa8730a010g006820_P001	wa7733.asm1v1.ann1.run1_009831_1
OG0000617	Wa8730a019g003290_P001	wa7733.asm1v1.ann1.run1_013682_1
OG0000617	Wa8730a003g003810_P001	wa7733.asm1v1.ann1.run1_010486_1
OG0000618	Wa8730a019g002950_P001, Wa8730a019g002950_P002	wa7733.asm1v1.ann1.run1_011911_1, wa7733.asm1v1.ann1.run1_011911_2
OG0000618	Wa8730a019g002970_P001	wa7733.asm1v1.ann1.run1_011910_1
OG0000619	Wa8730a011g005480_P001	wa7733.asm1v1.ann1.run1_010590_1
OG0000619	Wa8730a019g002860_P001	wa7733.asm1v1.ann1.run1_011106_1
OG0000620	Wa8730a019g002290_P001	wa7733.asm1v1.ann1.run1_010772_1
OG0000620	Wa8730a018g002980_P001	wa7733.asm1v1.ann1.run1_007026_1
OG0000621	Wa8730a019g002390_P001	wa7733.asm1v1.ann1.run1_010762_1
OG0000621	Wa8730a018g003030_P001	wa7733.asm1v1.ann1.run1_007021_1
OG0000622	Wa8730a016g001200_P001	wa7733.asm1v1.ann1.run1_007815_1
OG0000622	Wa8730a019g001680_P001	wa7733.asm1v1.ann1.run1_006899_1
OG0000623	Wa8730a018g001480_P001	wa7733.asm1v1.ann1.run1_009129_2, wa7733.asm1v1.ann1.run1_009129_1
OG0000623	Wa8730a019g001570_P001	wa7733.asm1v1.ann1.run1_013547_1, wa7733.asm1v1.ann1.run1_012669_1
OG0000624	Wa8730a019g001540_P002	wa7733.asm1v1.ann1.run1_012666_2
OG0000624	Wa8730a019g001540_P001	wa7733.asm1v1.ann1.run1_012666_1
OG0000625	Wa8730a019g001460_P001	wa7733.asm1v1.ann1.run1_012155_1
OG0000626	Wa8730a018g003320_P001	wa7733.asm1v1.ann1.run1_011507_1, wa7733.asm1v1.ann1.run1_011506_1
OG0000626	Wa8730a018g003590_P001	wa7733.asm1v1.ann1.run1_006508_1
OG0000627	Wa8730a015g005850_P001	wa7733.asm1v1.ann1.run1_007920_1
OG0000627	Wa8730a015g005860_P001	wa7733.asm1v1.ann1.run1_007919_1
OG0000628	Wa8730a018g003950_P001	wa7733.asm1v1.ann1.run1_013258_1
OG0000628	Wa8730a018g002490_P001	wa7733.asm1v1.ann1.run1_002152_1
OG0000629	Wa8730a018g003220_P001	wa7733.asm1v1.ann1.run1_007001_1
OG0000629	Wa8730a018g003270_P001	wa7733.asm1v1.ann1.run1_006996_1
OG0000630	Wa8730a018g000760_P001, Wa8730a018g000760_P002	wa7733.asm1v1.ann1.run1_013054_1
OG0000630	Wa8730a018g000760_P003	wa7733.asm1v1.ann1.run1_013054_2
OG0000631	Wa8730a019g000640_P001	wa7733.asm1v1.ann1.run1_010863_1
OG0000631	Wa8730a018g000650_P001	wa7733.asm1v1.ann1.run1_004939_1
OG0000632	Wa8730a018g000110_P001	wa7733.asm1v1.ann1.run1_004993_1
OG0000632	Wa8730a003g002890_P001	wa7733.asm1v1.ann1.run1_005889_1
OG0000633	Wa8730a016g000390_P001	wa7733.asm1v1.ann1.run1_003950_1
OG0000634	Wa8730a012g002790_P001	wa7733.asm1v1.ann1.run1_009798_1
OG0000634	Wa8730a006g003120_P001	wa7733.asm1v1.ann1.run1_008483_1
OG0000635	Wa8730a004g006580_P001	wa7733.asm1v1.ann1.run1_010992_1
OG0000635	Wa8730a006g003180_P001	wa7733.asm1v1.ann1.run1_008478_1
OG0000636	Wa8730a017g000050_P001	wa7733.asm1v1.ann1.run1_008544_1
OG0000636	Wa8730a006g007100_P001	wa7733.asm1v1.ann1.run1_004404_1
OG0000637	Wa8730a017g000170_P001	wa7733.asm1v1.ann1.run1_008554_1
OG0000637	Wa8730a011g000730_P001	wa7733.asm1v1.ann1.run1_007227_1
OG0000638	Wa8730a017g000240_P001	wa7733.asm1v1.ann1.run1_008561_1
OG0000638	Wa8730a017g000260_P001	wa7733.asm1v1.ann1.run1_008563_1
OG0000638	Wa8730a017g000270_P001	wa7733.asm1v1.ann1.run1_008564_1
OG0000639	Wa8730a015g001260_P001	wa7733.asm1v1.ann1.run1_008188_1
OG0000639	Wa8730a006g000360_P001	wa7733.asm1v1.ann1.run1_010067_1
OG0000640	Wa8730a006g000430_P001	wa7733.asm1v1.ann1.run1_010076_1
OG0000640	Wa8730a002g000430_P001	wa7733.asm1v1.ann1.run1_005984_2
OG0000641	Wa8730a014g007510_P001	wa7733.asm1v1.ann1.run1_004154_1
OG0000642	Wa8730a002g009560_P001	wa7733.asm1v1.ann1.run1_008803_1
OG0000642	Wa8730a014g007120_P001	wa7733.asm1v1.ann1.run1_004189_1
OG0000643	Wa8730a014g007170_P001	wa7733.asm1v1.ann1.run1_004185_1
OG0000643	Wa8730a014g007160_P001	wa7733.asm1v1.ann1.run1_004183_1
OG0000644	Wa8730a013g005280_P001	wa7733.asm1v1.ann1.run1_012736_1
OG0000644	Wa8730a014g007190_P001	wa7733.asm1v1.ann1.run1_004181_1
OG0000645	Wa8730a014g006640_P001	wa7733.asm1v1.ann1.run1_006973_1
OG0000646	Wa8730a014g005500_P001	wa7733.asm1v1.ann1.run1_001799_1
OG0000646	Wa8730a013g002770_P001	wa7733.asm1v1.ann1.run1_010161_1
OG0000647	Wa8730a002g002320_P001	wa7733.asm1v1.ann1.run1_009500_1
OG0000647	Wa8730a014g004840_P001	wa7733.asm1v1.ann1.run1_008078_1
OG0000649	Wa8730a002g002080_P001	wa7733.asm1v1.ann1.run1_013464_1
OG0000650	Wa8730a002g001760_P001	wa7733.asm1v1.ann1.run1_014743_1
OG0000651	Wa8730a014g003540_P001	wa7733.asm1v1.ann1.run1_004077_1
OG0000651	Wa8730a003g008270_P001	wa7733.asm1v1.ann1.run1_014319_1, wa7733.asm1v1.ann1.run1_013418_1
OG0000652	Wa8730a013g000450_P001	wa7733.asm1v1.ann1.run1_010804_1
OG0000653	Wa8730a011g000140_P001	wa7733.asm1v1.ann1.run1_009234_1
OG0000653	Wa8730a014g003150_P001	wa7733.asm1v1.ann1.run1_004094_1
OG0000654	Wa8730a014g000880_P001, Wa8730a014g001160_P001, Wa8730a014g000220_P001	wa7733.asm1v1.ann1.run1_005378_1
OG0000655	Wa8730a007g005630_P001	wa7733.asm1v1.ann1.run1_003313_1
OG0000656	Wa8730a011g005690_P001	wa7733.asm1v1.ann1.run1_010251_1
OG0000656	Wa8730a001g007630_P001	wa7733.asm1v1.ann1.run1_005226_1
OG0000657	Wa8730a007g002260_P001	wa7733.asm1v1.ann1.run1_003090_1
OG0000657	Wa8730a014g001420_P001	wa7733.asm1v1.ann1.run1_000962_1
OG0000659	Wa8730a003g006910_P001	wa7733.asm1v1.ann1.run1_006762_1
OG0000659	Wa8730a014g002390_P001	wa7733.asm1v1.ann1.run1_011258_1
OG0000660	Wa8730a006g007430_P001	wa7733.asm1v1.ann1.run1_004432_3, wa7733.asm1v1.ann1.run1_004432_1, wa7733.asm1v1.ann1.run1_004432_2, wa7733.asm1v1.ann1.run1_004432_4
OG0000661	Wa8730a006g007210_P002, Wa8730a006g007210_P001, Wa8730a006g007210_P003	wa7733.asm1v1.ann1.run1_004414_3, wa7733.asm1v1.ann1.run1_004414_2, wa7733.asm1v1.ann1.run1_004414_1
OG0000662	Wa8730a006g006960_P001	wa7733.asm1v1.ann1.run1_004389_1
OG0000662	Wa8730a016g003850_P001	wa7733.asm1v1.ann1.run1_014552_1
